topword,middleword,bottomword,chosenword,percentage,trial_type,question,response,rt,session,points,trialnum,datetime
to lose, soft,a cloud,a cloud,,trial,,,1414.4000000953674,1,4544,173,2022-06-01T16:09:13.664Z
 chest,a cloud, soft, soft,,trial,,,1300.7999999523163,1,4554,174,2022-06-01T16:09:14.965Z
rattlesnake,tiger,dolphin,,51,feedback,,,6201.700000047684,1,4564,175,2022-06-01T16:09:21.170Z
 grief,a nest, dirt, dirt,,trial,,,3573.899999856949,1,4650,176,2022-06-01T16:09:26.885Z
 week, dirt,a nest,a nest,,trial,,,2184.4000000953674,1,4660,177,2022-06-01T16:09:29.070Z
lion,dolphin,perch,,49,feedback,,,3272,1,4670,178,2022-06-01T16:09:32.345Z
a collar,white,a shirt,a collar,,trial,,,1771.8999998569489,1,4761,179,2022-06-01T16:09:35.751Z
white,a collar, child,white,,trial,,,3197,1,4762,180,2022-06-01T16:09:38.948Z
rattlesnake,bat,pony,,61,feedback,,,3677.2000000476837,1,4763,181,2022-06-01T16:09:42.631Z
a toe,a pillow, thick, thick,,trial,,,1680.7999999523163,1,4854,182,2022-06-01T16:09:45.387Z
a ladder, thick,a pillow,a pillow,,trial,,,1610.4000000953674,1,4864,183,2022-06-01T16:09:46.998Z
turtle,seal,elk,,71,feedback,,,2726,1,4874,184,2022-06-01T16:09:49.729Z
a reason,a shelf, weight, weight,,trial,,,3312.7999999523163,1,4938,185,2022-06-01T16:09:56.798Z
a fish, weight,a shelf,a fish,,trial,,,2066,1,4948,186,2022-06-01T16:09:58.864Z
 weight,a fish,gray,gray,,trial,,,2763.600000143051,1,4949,187,2022-06-01T16:10:01.628Z
 cheap,gray,a fish,a fish,,trial,,,1610.7999999523163,1,4959,188,2022-06-01T16:10:03.238Z
bat,caribou,duck,,49,feedback,,,4160.599999904633,1,4969,189,2022-06-01T16:10:07.405Z
 other,to disturb,purple, other,,trial,,,1853.1000001430511,1,5063,190,2022-06-01T16:10:10.716Z
to disturb, other,a grandfather,to disturb,,trial,,,1985.3999998569489,1,5064,191,2022-06-01T16:10:12.701Z
seal,penguin,vulture,,80,feedback,,,2041.1999998092651,1,5065,192,2022-06-01T16:10:14.745Z
a cheek,blue, money,a cheek,,trial,,,2609.2999999523163,1,5102,193,2022-06-01T16:10:18.579Z
blue,a cheek,to bother,blue,,trial,,,3768.800000190735,1,5103,194,2022-06-01T16:10:22.347Z
chicken,goat,lion,,55,feedback,,,3435.600000143051,1,5104,195,2022-06-01T16:10:25.787Z
 under,a grandfather,a nest,a nest,,trial,,,2326.0999999046326,1,5168,196,2022-06-01T16:10:29.094Z
 dirt,a nest,a grandfather, dirt,,trial,,,2482.7999999523163,1,5178,197,2022-06-01T16:10:31.577Z
a nest, dirt,a vein,a nest,,trial,,,2008,1,5179,198,2022-06-01T16:10:33.585Z
vulture,rat,tiger,,54,feedback,,,5219.800000190735,1,5180,199,2022-06-01T16:10:38.807Z
a word, people,a gift,a word,,trial,,,2186.7999999523163,1,5277,200,2022-06-01T16:10:42.129Z
 people,a word, dish, people,,trial,,,2253.7999999523163,1,5278,201,2022-06-01T16:10:44.383Z
pony,dolphin,perch,,48,feedback,,,2658.7000000476837,1,5279,202,2022-06-01T16:10:47.045Z
 child,a collar,to read, child,,trial,,,3201.2999999523163,1,5362,203,2022-06-01T16:10:51.240Z
a collar, child,a business,a collar,,trial,,,2166.4000000953674,1,5363,204,2022-06-01T16:10:53.406Z
dolphin,coyote,iguana,,48,feedback,,,3340.4000000953674,1,5364,205,2022-06-01T16:10:56.751Z
 clothes,to believe,a gift,a gift,,trial,,,2052.7000000476837,1,5442,206,2022-06-01T16:10:59.947Z
to arrive,a gift,to believe,to arrive,,trial,,,1650.5,1,5452,207,2022-06-01T16:11:01.598Z
a gift,to arrive,a family,a family,,trial,,,2044,1,5453,208,2022-06-01T16:11:03.641Z
a nest,a family,to arrive,a nest,,trial,,,2250.199999809265,1,5463,209,2022-06-01T16:11:05.892Z
a family,a nest, grief,a family,,trial,,,2175.4000000953674,1,5464,210,2022-06-01T16:11:08.067Z
rooster,pig,gorilla,,54,feedback,,,2491.699999809265,1,5465,211,2022-06-01T16:11:10.565Z
 sick, clothes, clothes, clothes,,catch,,,1453.5999999046326,1,5543,212,2022-06-01T16:11:13.135Z
turkey,vulture,rat,,71,feedback,,,3923.0999999046326,1,5553,213,2022-06-01T16:11:17.063Z
to steal, under, life,to steal,,trial,,,3469.4000000953674,1,5623,214,2022-06-01T16:11:22.345Z
 under,to steal,a needle, under,,trial,,,1780.2000000476837,1,5624,215,2022-06-01T16:11:24.125Z
rattlesnake,bat,cougar,,61,feedback,,,2524.7000000476837,1,5625,216,2022-06-01T16:11:26.653Z
a business,a woman,a table,a business,,trial,,,5087.700000047684,1,5716,217,2022-06-01T16:11:33.273Z
a woman,a business, memory,a woman,,trial,,,1907.7000000476837,1,5717,218,2022-06-01T16:11:35.181Z
gorilla,rat,toad,,51,feedback,,,2792.7999999523163,1,5718,219,2022-06-01T16:11:37.977Z
a ladder, thin, famous, famous,,trial,,,2425.4000000953674,1,5806,220,2022-06-01T16:11:41.606Z
to add, famous, thin, thin,,trial,,,1916.8999998569489,1,5816,221,2022-06-01T16:11:43.523Z
rattlesnake,bat,fawn,,62,feedback,,,2907.100000143051,1,5826,222,2022-06-01T16:11:46.435Z
a pillow,a heel,a teacher,a teacher,,trial,,,3328.399999856949,1,5914,223,2022-06-01T16:11:50.718Z
red,a teacher,a heel,a heel,,trial,,,1946.2999999523163,1,5924,224,2022-06-01T16:11:52.664Z
rooster,pony,horse,,0,feedback,,,2913.7999999523163,1,5934,225,2022-06-01T16:11:55.585Z
 dish, milk, milk, milk,,catch,,,1553.7000000476837,1,6017,226,2022-06-01T16:11:59.362Z
chimp,dolphin,crab,,38,feedback,,,2323,1,6027,227,2022-06-01T16:12:01.689Z
a box, power, soft,a box,,trial,,,2612.5,1,6110,228,2022-06-01T16:12:05.401Z
 power,a box, dirt, power,,trial,,,2364.5999999046326,1,6111,229,2022-06-01T16:12:07.766Z
,,,,42,feedback,,,2990.7999999523163,1,6112,230,2022-06-01T16:12:10.764Z
a collar,brown,a shirt,a shirt,,trial,,,2628.800000190735,1,,231,2022-06-01T16:12:17.237Z
to read,a shirt,brown,brown,,trial,,,1805.0999999046326,1,,232,2022-06-01T16:12:19.042Z
,,,,68,feedback,,,1794.4000000953674,1,,233,2022-06-01T16:12:20.841Z
 meat, meat, powerful, meat,,catch,,,1993.7000000476837,1,,234,2022-06-01T16:12:23.981Z
,,,,47,feedback,,,2206.4000000953674,1,,235,2022-06-01T16:12:26.195Z
 dirt,a box,a reason, dirt,,trial,,,2584,1,,236,2022-06-01T16:12:30.776Z
a box, dirt, week,a box,,trial,,,1719.2000000476837,1,,237,2022-06-01T16:12:32.495Z
,,,,47,feedback,,,1659.5,1,,238,2022-06-01T16:12:34.158Z
an item, sick,a corner,an item,,trial,,,2726.5,1,,239,2022-06-01T16:12:38.105Z
 sick,an item, sad, sick,,trial,,,1781.7999999523163,1,,240,2022-06-01T16:12:39.886Z
,,,,49,feedback,,,1768.8999998569489,1,,241,2022-06-01T16:12:41.661Z
to add, famous, soft,to add,,trial,,,2770.800000190735,1,,242,2022-06-01T16:12:45.611Z
 famous,to add,to carry,to carry,,trial,,,1948.3999998569489,1,,243,2022-06-01T16:12:47.559Z
a leg,to carry,to add,to add,,trial,,,1863.2000000476837,1,,244,2022-06-01T16:12:49.422Z
,,,,49,feedback,,,1699.4000000953674,1,,245,2022-06-01T16:12:51.125Z
 hair, weak,a ladder, hair,,trial,,,1923.2999999523163,1,,246,2022-06-01T16:12:54.313Z
 weak, hair,blue, weak,,trial,,,1108.7000000476837,1,,247,2022-06-01T16:12:55.422Z
,,,,48,feedback,,,2098.2000000476837,1,,248,2022-06-01T16:12:57.525Z
 gentle,to grow,pink, gentle,,trial,,,2330.2000000476837,1,,249,2022-06-01T16:13:00.911Z
to grow, gentle,a cloud,a cloud,,trial,,,1827.9000000953674,1,,250,2022-06-01T16:13:02.739Z
 chest,a cloud, gentle, gentle,,trial,,,1798.5999999046326,1,,251,2022-06-01T16:13:04.538Z
,,,,,cap,completion_code,n7zrom1m1ztfb,,1,,251,2022-06-01T16:13:28.311Z
