topword,middleword,bottomword,chosenword,percentage,trial_type,question,response,rt,session,points,trialnum,datetime
a seal,bad,a rat,a rat,,trial,,,1957,1,588,36,2022-12-15T13:09:00.106Z
alligator,bat,pig,,55,feedback,,,6179,1,598,37,2022-12-15T13:09:06.288Z
a squirrel,stupid,weak,weak,,trial,,,2056,1,681,38,2022-12-15T13:09:09.673Z
ripe,weak,stupid,stupid,,trial,,,2204,1,691,39,2022-12-15T13:09:11.877Z
gorilla,rat,toad,,29,feedback,,,6156,1,701,40,2022-12-15T13:09:18.033Z
to lay,a giraffe,a fox,a fox,,trial,,,3011,1,756,41,2022-12-15T13:09:21.048Z
to climb,a fox,a giraffe,a giraffe,,trial,,,2983,1,766,42,2022-12-15T13:09:24.031Z
bat,pig,rooster,,34,feedback,,,4750,1,776,43,2022-12-15T13:09:28.783Z
sick,to sit,a mouse,a mouse,,trial,,,4035,1,844,44,2022-12-15T13:09:35.031Z
to stand,a mouse,to sit,to stand,,trial,,,4735,1,854,45,2022-12-15T13:09:39.765Z
a mouse,to stand,to dive,to dive,,trial,,,3749,1,855,46,2022-12-15T13:09:43.515Z
to crawl,to dive,to stand,to crawl,,trial,,,4078,1,865,47,2022-12-15T13:09:47.593Z
to dive,to crawl,a snake,a snake,,trial,,,2690,1,866,48,2022-12-15T13:09:50.282Z
a rabbit,a snake,to crawl,to crawl,,trial,,,3066,1,876,49,2022-12-15T13:09:53.349Z
peacock,zebra,seal,,35,feedback,,,6302,1,886,50,2022-12-15T13:09:59.654Z
to hide,a snake,a squirrel,to hide,,trial,,,2397,1,964,51,2022-12-15T13:10:04.168Z
a snake,to hide,good,a snake,,trial,,,3510,1,965,52,2022-12-15T13:10:07.678Z
turtle,dolphin,cougar,,72,feedback,,,3189,1,966,53,2022-12-15T13:10:10.868Z
a turtle,sick,fresh,a turtle,,trial,,,2481,1,1027,54,2022-12-15T13:10:15.668Z
sick,a turtle,a crab,a crab,,trial,,,2022,1,1028,55,2022-12-15T13:10:17.691Z
to swim,a crab,a turtle,to swim,,trial,,,3124,1,1038,56,2022-12-15T13:10:20.815Z
a crab,to swim,strong,a crab,,trial,,,2641,1,1039,57,2022-12-15T13:10:23.456Z
turtle,vulture,rooster,,20,feedback,,,4752,1,1040,58,2022-12-15T13:10:28.209Z
an octopus,to duck,soft,soft,,trial,,,2717,1,1128,59,2022-12-15T13:10:30.929Z
a pig,soft,to duck,a pig,,trial,,,2729,1,1138,60,2022-12-15T13:10:33.658Z
soft,a pig,a mosquito,soft,,trial,,,2194,1,1139,61,2022-12-15T13:10:35.851Z
turkey,vulture,rat,,83,feedback,,,2654,1,1140,62,2022-12-15T13:10:38.508Z
to sit,to sit,to dive,to sit,,catch,,,3060,1,1237,63,2022-12-15T13:10:43.462Z
frog,dolphin,deer,,61,feedback,,,4990,1,1238,64,2022-12-15T13:10:48.452Z
weak,an octopus,a tiger,a tiger,,trial,,,2372,1,1313,65,2022-12-15T13:10:53.718Z
beautiful,a tiger,an octopus,an octopus,,trial,,,2231,1,1323,66,2022-12-15T13:10:55.949Z
lion,goat,chicken,,47,feedback,,,7880,1,1333,67,2022-12-15T13:11:03.831Z
a worm,empty,strong,strong,,trial,,,3139,1,1401,68,2022-12-15T13:11:06.972Z
thin,strong,empty,thin,,trial,,,3566,1,1411,69,2022-12-15T13:11:10.538Z
strong,thin,a cat,strong,,trial,,,2629,1,1412,70,2022-12-15T13:11:13.166Z
elk,dolphin,crab,,49,feedback,,,4906,1,1413,71,2022-12-15T13:11:18.073Z
a squirrel,a lion,a spider,a squirrel,,trial,,,4315,1,1499,72,2022-12-15T13:11:24.588Z
a lion,a squirrel,a cat,a cat,,trial,,,1846,1,1500,73,2022-12-15T13:11:26.434Z
a pig,a cat,a squirrel,a squirrel,,trial,,,2412,1,1510,74,2022-12-15T13:11:28.846Z
elk,dolphin,frog,,45,feedback,,,3391,1,1520,75,2022-12-15T13:11:32.238Z
empty,a chicken,to sit,to sit,,trial,,,5557,1,1620,76,2022-12-15T13:11:39.772Z
weak,to sit,a chicken,weak,,trial,,,2324,1,1630,77,2022-12-15T13:11:42.097Z
to sit,weak,a crocodile,to sit,,trial,,,1956,1,1631,78,2022-12-15T13:11:44.053Z
fawn,horse,peacock,,83,feedback,,,3219,1,1632,79,2022-12-15T13:11:47.274Z
a nest,a wolf,a dog,a dog,,trial,,,2136,1,1732,80,2022-12-15T13:11:49.414Z
to carry,a dog,a wolf,a wolf,,trial,,,1559,1,1742,81,2022-12-15T13:11:50.973Z
mouse,sheep,rooster,,55,feedback,,,4725,1,1752,82,2022-12-15T13:11:55.699Z
a pigeon,full,a dolphin,a dolphin,,trial,,,4350,1,1849,83,2022-12-15T13:12:01.329Z
to stand,a dolphin,full,full,,trial,,,1915,1,1859,84,2022-12-15T13:12:03.244Z
duck,caribou,bat,,58,feedback,,,2809,1,1869,85,2022-12-15T13:12:06.055Z
nasty,powerful,a giraffe,a giraffe,,trial,,,1831,1,1955,86,2022-12-15T13:12:09.048Z
a lizard,a giraffe,powerful,a lizard,,trial,,,2418,1,1965,87,2022-12-15T13:12:11.466Z
a giraffe,a lizard,bad,a giraffe,,trial,,,2133,1,1966,88,2022-12-15T13:12:13.599Z
chicken,sheep,gorilla,,51,feedback,,,4222,1,1967,89,2022-12-15T13:12:17.822Z
sad,a lion,a lion,a lion,,catch,,,2342,1,2055,90,2022-12-15T13:12:20.770Z
peacock,zebra,elk,,11,feedback,,,4268,1,2065,91,2022-12-15T13:12:25.039Z
a squid,a nest,a tiger,a squid,,trial,,,3216,1,2148,92,2022-12-15T13:12:30.058Z
a nest,a squid,to duck,a nest,,trial,,,2548,1,2149,93,2022-12-15T13:12:32.606Z
dolphin,goat,chicken,,21,feedback,,,3961,1,2150,94,2022-12-15T13:12:36.569Z
strong,a pigeon,beautiful,beautiful,,trial,,,2531,1,2196,95,2022-12-15T13:12:39.102Z
a lizard,beautiful,a pigeon,a lizard,,trial,,,2002,1,2206,96,2022-12-15T13:12:41.104Z
beautiful,a lizard,a tiger,a tiger,,trial,,,2656,1,2207,97,2022-12-15T13:12:43.760Z
a cat,a tiger,a lizard,a cat,,trial,,,2711,1,2217,98,2022-12-15T13:12:46.472Z
a tiger,a cat,deaf,a tiger,,trial,,,2505,1,2218,99,2022-12-15T13:12:48.975Z
rooster,lamb,dolphin,,73,feedback,,,2962,1,2219,100,2022-12-15T13:12:51.940Z
weak,last,a dog,weak,,trial,,,4976,1,2265,101,2022-12-15T13:12:58.013Z
last,weak,to stand,last,,trial,,,6048,1,2266,102,2022-12-15T13:13:04.062Z
rooster,pony,horse,,4,feedback,,,5435,1,2267,103,2022-12-15T13:13:09.499Z
a chicken,a dolphin,a crab,a crab,,trial,,,2082,1,2361,104,2022-12-15T13:13:13.634Z
a rabbit,a crab,a dolphin,a dolphin,,trial,,,2655,1,2371,105,2022-12-15T13:13:16.290Z
seal,penguin,vulture,,65,feedback,,,4277,1,2381,106,2022-12-15T13:13:20.569Z
nasty,powerful,to sit,nasty,,trial,,,2125,1,2447,107,2022-12-15T13:13:23.952Z
powerful,nasty,good,powerful,,trial,,,1860,1,2448,108,2022-12-15T13:13:25.813Z
rat,lamb,rooster,,52,feedback,,,4822,1,2449,109,2022-12-15T13:13:30.636Z
to sit,a fish,to duck,to duck,,trial,,,1716,1,2546,110,2022-12-15T13:13:33.487Z
a chicken,to duck,a fish,a fish,,trial,,,2418,1,2556,111,2022-12-15T13:13:35.904Z
chimp,beaver,turtle,,38,feedback,,,3706,1,2566,112,2022-12-15T13:13:39.612Z
to crawl,a cow,clever,clever,,trial,,,4435,1,2615,113,2022-12-15T13:13:46.287Z
to jump,clever,a cow,to jump,,trial,,,2114,1,2625,114,2022-12-15T13:13:48.400Z
clever,to jump,to crawl,to crawl,,trial,,,1934,1,2626,115,2022-12-15T13:13:50.335Z
beautiful,to crawl,to jump,to jump,,trial,,,2170,1,2636,116,2022-12-15T13:13:52.504Z
perch,dolphin,lion,,56,feedback,,,3173,1,2646,117,2022-12-15T13:13:55.680Z
famous,sick,to duck,famous,,trial,,,2533,1,2740,118,2022-12-15T13:13:59.379Z
sick,famous,a seal,sick,,trial,,,1972,1,2741,119,2022-12-15T13:14:01.350Z
dog,turkey,duck,,40,feedback,,,3846,1,2742,120,2022-12-15T13:14:05.198Z
sad,to jump,to crawl,to crawl,,trial,,,1722,1,2781,121,2022-12-15T13:14:09.432Z
a wolf,to crawl,to jump,to jump,,trial,,,1692,1,2791,122,2022-12-15T13:14:11.124Z
pony,dolphin,perch,,32,feedback,,,3977,1,2801,123,2022-12-15T13:14:15.102Z
a whale,a rat,sick,sick,,trial,,,2848,1,2874,124,2022-12-15T13:14:17.952Z
a worm,sick,a rat,a rat,,trial,,,2890,1,2884,125,2022-12-15T13:14:20.842Z
rooster,vulture,toad,,68,feedback,,,3002,1,2894,126,2022-12-15T13:14:23.845Z
to climb,to crawl,to hide,to climb,,trial,,,2446,1,2955,127,2022-12-15T13:14:26.294Z
to crawl,to climb,to stand,to crawl,,trial,,,2681,1,2956,128,2022-12-15T13:14:28.975Z
caribou,dolphin,lobster,,48,feedback,,,2970,1,2957,129,2022-12-15T13:14:31.947Z
to kick,naked,thick,thick,,trial,,,2435,1,3043,130,2022-12-15T13:14:36.214Z
to dive,thick,naked,to dive,,trial,,,2363,1,3053,131,2022-12-15T13:14:38.578Z
thick,to dive,deaf,thick,,trial,,,3010,1,3054,132,2022-12-15T13:14:41.588Z
crocodile,gorilla,fawn,,39,feedback,,,3591,1,3055,133,2022-12-15T13:14:45.181Z
naked,other,to lay,to lay,,trial,,,3746,1,3141,134,2022-12-15T13:14:50.552Z
a turtle,to lay,other,a turtle,,trial,,,2493,1,3151,135,2022-12-15T13:14:53.045Z
to lay,a turtle,fresh,to lay,,trial,,,2474,1,3152,136,2022-12-15T13:14:55.519Z
elk,seal,turtle,,49,feedback,,,5328,1,3153,137,2022-12-15T13:15:00.849Z
sick,to walk,to sit,to sit,,trial,,,2322,1,3236,138,2022-12-15T13:15:04.541Z
a tiger,to sit,to walk,to walk,,trial,,,1430,1,3246,139,2022-12-15T13:15:05.971Z
turkey,lamb,elephant,,54,feedback,,,4278,1,3256,140,2022-12-15T13:15:10.251Z
to duck,famous,a pigeon,a pigeon,,trial,,,2071,1,3322,141,2022-12-15T13:15:13.442Z
to carry,a pigeon,famous,famous,,trial,,,1776,1,3332,142,2022-12-15T13:15:15.219Z
crocodile,lion,bat,,53,feedback,,,6551,1,3342,143,2022-12-15T13:15:21.772Z
a dog,a worm,a snake,a snake,,trial,,,1785,1,3436,144,2022-12-15T13:15:25.000Z
to hide,a snake,a worm,a worm,,trial,,,1836,1,3446,145,2022-12-15T13:15:26.837Z
crab,seal,coyote,,43,feedback,,,5173,1,3456,146,2022-12-15T13:15:32.012Z
a seal,ripe,a rat,a rat,,trial,,,3005,1,3534,147,2022-12-15T13:15:36.927Z
to carry,a rat,ripe,ripe,,trial,,,2611,1,3544,148,2022-12-15T13:15:39.539Z
coyote,dog,turkey,,82,feedback,,,3991,1,3554,149,2022-12-15T13:15:43.533Z
soft,sad,to stand,soft,,trial,,,2963,1,3642,150,2022-12-15T13:15:46.499Z
sad,soft,naked,naked,,trial,,,2441,1,3643,151,2022-12-15T13:15:48.940Z
to kick,naked,soft,soft,,trial,,,2272,1,3653,152,2022-12-15T13:15:51.212Z
toad,seal,lamb,,37,feedback,,,5962,1,3663,153,2022-12-15T13:15:57.175Z
a tiger,fresh,to sit,a tiger,,trial,,,2210,1,3731,154,2022-12-15T13:15:59.387Z
fresh,a tiger,a dolphin,a dolphin,,trial,,,2060,1,3732,155,2022-12-15T13:16:01.448Z
a giraffe,a dolphin,a tiger,a tiger,,trial,,,3306,1,3742,156,2022-12-15T13:16:04.754Z
camel,seal,alligator,,42,feedback,,,2916,1,3752,157,2022-12-15T13:16:07.673Z
a crocodile,a crab,fresh,a crocodile,,trial,,,1721,1,3852,158,2022-12-15T13:16:10.950Z
a crab,a crocodile,to jump,a crab,,trial,,,2117,1,3853,159,2022-12-15T13:16:13.067Z
chimp,dolphin,crab,,53,feedback,,,3435,1,3854,160,2022-12-15T13:16:16.503Z
to run,a cow,a squid,a squid,,trial,,,1786,1,3929,161,2022-12-15T13:16:19.679Z
cheap,a squid,a cow,a cow,,trial,,,1598,1,3939,162,2022-12-15T13:16:21.277Z
chicken,goat,chimp,,44,feedback,,,4232,1,3949,163,2022-12-15T13:16:25.512Z
to lay,a whale,a whale,a whale,,catch,,,1810,1,4049,164,2022-12-15T13:16:28.944Z
bat,dog,chicken,,15,feedback,,,3090,1,4059,165,2022-12-15T13:16:32.036Z
to run,to jump,a lion,to run,,trial,,,2276,1,4095,166,2022-12-15T13:16:34.316Z
to jump,to run,a rabbit,to jump,,trial,,,1871,1,4096,167,2022-12-15T13:16:36.186Z
chicken,horse,zebra,,23,feedback,,,2950,1,4097,168,2022-12-15T13:16:39.136Z
a tiger,a nest,a nest,a nest,,catch,,,2265,1,4165,169,2022-12-15T13:16:42.778Z
lobster,dolphin,elephant,,58,feedback,,,3758,1,4175,170,2022-12-15T13:16:46.537Z
strong,naked,thick,thick,,trial,,,1729,1,4258,171,2022-12-15T13:16:49.296Z
thin,thick,naked,thin,,trial,,,2780,1,4268,172,2022-12-15T13:16:52.076Z
thick,thin,a crocodile,thick,,trial,,,1838,1,4269,173,2022-12-15T13:16:53.913Z
rattlesnake,tiger,dolphin,,47,feedback,,,5045,1,4270,174,2022-12-15T13:16:58.960Z
a squirrel,a lion,a nest,a squirrel,,trial,,,1661,1,4367,175,2022-12-15T13:17:01.918Z
a lion,a squirrel,to dive,a lion,,trial,,,1390,1,4368,176,2022-12-15T13:17:03.308Z
vulture,rat,tiger,,41,feedback,,,3535,1,4369,177,2022-12-15T13:17:06.846Z
a chicken,a fish,famous,a chicken,,trial,,,1905,1,4437,178,2022-12-15T13:17:08.754Z
a fish,a chicken,to dive,a fish,,trial,,,2517,1,4438,179,2022-12-15T13:17:11.271Z
perch,seal,camel,,47,feedback,,,3288,1,4439,180,2022-12-15T13:17:14.561Z
a spider,a lion,a pig,a spider,,trial,,,1786,1,4527,181,2022-12-15T13:17:17.709Z
a lion,a spider,bad,a lion,,trial,,,1804,1,4528,182,2022-12-15T13:17:19.514Z
cougar,dolphin,toad,,47,feedback,,,2750,1,4529,183,2022-12-15T13:17:22.265Z
a cow,stupid,strong,strong,,trial,,,2550,1,4617,184,2022-12-15T13:17:28.081Z
thick,strong,stupid,thick,,trial,,,1926,1,4627,185,2022-12-15T13:17:30.007Z
strong,thick,to swim,strong,,trial,,,2037,1,4628,186,2022-12-15T13:17:32.044Z
gorilla,pig,rooster,,53,feedback,,,4950,1,4629,187,2022-12-15T13:17:36.996Z
last,cheap,a whale,last,,trial,,,1930,1,4726,188,2022-12-15T13:17:39.862Z
cheap,last,empty,empty,,trial,,,2667,1,4727,189,2022-12-15T13:17:42.528Z
a chicken,empty,last,last,,trial,,,1860,1,4737,190,2022-12-15T13:17:44.389Z
alligator,dolphin,cow,,63,feedback,,,4155,1,4747,191,2022-12-15T13:17:48.546Z
a crocodile,clever,a cat,a cat,,trial,,,2211,1,4835,192,2022-12-15T13:17:51.930Z
a spider,a cat,clever,a spider,,trial,,,2124,1,4845,193,2022-12-15T13:17:54.054Z
a cat,a spider,sick,a cat,,trial,,,2072,1,4846,194,2022-12-15T13:17:56.125Z
camel,caribou,duck,,80,feedback,,,4432,1,4847,195,2022-12-15T13:18:00.560Z
powerful,a lion,to hide,powerful,,trial,,,2230,1,4933,196,2022-12-15T13:18:02.791Z
a lion,powerful,a whale,a whale,,trial,,,2078,1,4934,197,2022-12-15T13:18:04.870Z
to swim,a whale,powerful,to swim,,trial,,,1831,1,4944,198,2022-12-15T13:18:06.702Z
a whale,to swim,a fox,a whale,,trial,,,2267,1,4945,199,2022-12-15T13:18:08.967Z
cat,seal,crab,,54,feedback,,,6306,1,4946,200,2022-12-15T13:18:15.276Z
a fox,other,to swim,a fox,,trial,,,1896,1,5019,201,2022-12-15T13:18:18.237Z
other,a fox,a crocodile,a crocodile,,trial,,,1790,1,5020,202,2022-12-15T13:18:20.029Z
fresh,a crocodile,a fox,a fox,,trial,,,1382,1,5030,203,2022-12-15T13:18:21.410Z
rattlesnake,bat,gorilla,,53,feedback,,,2384,1,5040,204,2022-12-15T13:18:23.795Z
a lizard,a rabbit,a whale,a lizard,,trial,,,1353,1,5123,205,2022-12-15T13:18:25.907Z
a rabbit,a lizard,a crow,a rabbit,,trial,,,2047,1,5124,206,2022-12-15T13:18:27.954Z
alligator,bat,caribou,,66,feedback,,,4338,1,5125,207,2022-12-15T13:18:32.294Z
empty,deaf,a squid,empty,,trial,,,1774,1,5180,208,2022-12-15T13:18:34.070Z
deaf,empty,to kick,deaf,,trial,,,1999,1,5181,209,2022-12-15T13:18:36.070Z
fawn,bat,rattlesnake,,19,feedback,,,2989,1,5182,210,2022-12-15T13:18:39.060Z
a squid,a dolphin,a horse,a horse,,trial,,,1447,1,5228,211,2022-12-15T13:18:40.511Z
to crawl,a horse,a dolphin,a dolphin,,trial,,,1842,1,5238,212,2022-12-15T13:18:42.352Z
perch,seal,pony,,17,feedback,,,3504,1,5248,213,2022-12-15T13:18:45.858Z
a zebra,to walk,a crow,a zebra,,trial,,,2531,1,5274,214,2022-12-15T13:18:48.391Z
to walk,a zebra,beautiful,to walk,,trial,,,1808,1,5275,215,2022-12-15T13:18:50.199Z
chicken,duck,crocodile,,72,feedback,,,4740,1,5276,216,2022-12-15T13:18:54.941Z
a lizard,to carry,to carry,to carry,,catch,,,1929,1,5337,217,2022-12-15T13:18:56.873Z
cougar,bat,rattlesnake,,34,feedback,,,2106,1,5347,218,2022-12-15T13:18:58.981Z
strong,powerful,a whale,a whale,,trial,,,2271,1,5425,219,2022-12-15T13:19:02.951Z
a tiger,a whale,powerful,a tiger,,trial,,,2673,1,5435,220,2022-12-15T13:19:05.625Z
a whale,a tiger,to sit,a whale,,trial,,,8212,1,5436,221,2022-12-15T13:19:13.837Z
rattlesnake,turtle,perch,,78,feedback,,,2788,1,5437,222,2022-12-15T13:19:16.626Z
to stand,thin,to hide,to stand,,trial,,,1971,1,5486,223,2022-12-15T13:19:18.601Z
thin,to stand,a worm,thin,,trial,,,1847,1,5487,224,2022-12-15T13:19:20.448Z
deer,bat,alligator,,20,feedback,,,2014,1,5488,225,2022-12-15T13:19:22.464Z
a squid,to dance,a tiger,a tiger,,trial,,,3342,1,5525,226,2022-12-15T13:19:25.809Z
fresh,a tiger,to dance,fresh,,trial,,,2177,1,5535,227,2022-12-15T13:19:27.988Z
a tiger,fresh,a crow,a tiger,,trial,,,1947,1,5536,228,2022-12-15T13:19:29.933Z
coyote,seal,perch,,56,feedback,,,2223,1,5537,229,2022-12-15T13:19:32.158Z
beautiful,ripe,empty,beautiful,,trial,,,2662,1,5620,230,2022-12-15T13:19:36.437Z
ripe,beautiful,a nest,ripe,,trial,,,1801,1,5621,231,2022-12-15T13:19:38.238Z
cougar,seal,frog,,59,feedback,,,2255,1,5622,232,2022-12-15T13:19:40.493Z
a giraffe,famous,a whale,a giraffe,,trial,,,1743,1,5700,233,2022-12-15T13:19:42.238Z
famous,a giraffe,a horse,a horse,,trial,,,1384,1,5701,234,2022-12-15T13:19:43.623Z
ripe,a horse,a giraffe,a giraffe,,trial,,,847,1,5711,235,2022-12-15T13:19:44.470Z
dolphin,horse,chicken,,2,feedback,,,2859,1,5721,236,2022-12-15T13:19:47.329Z
a zebra,a lion,weak,a zebra,,trial,,,2227,1,5736,237,2022-12-15T13:19:50.967Z
a lion,a zebra,a tiger,a tiger,,trial,,,1962,1,5737,238,2022-12-15T13:19:52.930Z
deaf,a tiger,a zebra,a zebra,,trial,,,1807,1,5747,239,2022-12-15T13:19:54.737Z
turtle,seal,coyote,,53,feedback,,,3072,1,5757,240,2022-12-15T13:19:57.811Z
sad,soft,a rat,sad,,trial,,,1993,1,5843,241,2022-12-15T13:20:00.770Z
soft,sad,to crawl,soft,,trial,,,1505,1,5844,242,2022-12-15T13:20:02.274Z
bat,bear,crocodile,,42,feedback,,,2510,1,5845,243,2022-12-15T13:20:04.787Z
a chicken,to sit,last,a chicken,,trial,,,1879,1,5920,244,2022-12-15T13:20:07.584Z
to sit,a chicken,to carry,to sit,,trial,,,1953,1,5921,245,2022-12-15T13:20:09.537Z
dolphin,coyote,iguana,,48,feedback,,,3002,1,5922,246,2022-12-15T13:20:12.541Z
a dolphin,a lizard,a lion,a dolphin,,trial,,,1407,1,6000,247,2022-12-15T13:20:15.060Z
a lizard,a dolphin,a dog,a lizard,,trial,,,2334,1,6001,248,2022-12-15T13:20:17.394Z
alligator,iguana,coyote,,84,feedback,,,2915,1,6002,249,2022-12-15T13:20:20.311Z
a lizard,a lizard,a lion,a lizard,,catch,,,1421,1,6099,250,2022-12-15T13:20:21.734Z
,,,,50,feedback,,,4562,1,6100,251,2022-12-15T13:20:26.297Z
,,,,,cap,completion_code,xvyrom1mnizyph,,1,,251,2022-12-15T13:20:45.592Z
